"booking_id","guest_id","listing_id","booking_status_id","checkindate","checkoutdate","no_of_days","booking_date"
5295,5295,5295,2,"2023-09-09","2023-09-14",5,"2023-08-26"
5296,5296,5296,3,"2023-11-11","2023-11-16",5,"2023-11-02"
5297,5297,5297,1,"2023-05-07","2023-05-12",5,"2023-05-04"
5298,5298,5298,3,"2023-12-01","2023-12-09",8,"2023-11-22"
5299,5299,5299,2,"2023-09-28","2023-10-04",6,"2023-09-10"
5300,5300,5300,3,"2023-09-22","2023-09-24",2,"2023-09-07"
5301,5301,5301,3,"2023-05-13","2023-05-19",6,"2023-05-08"
5302,5302,5302,3,"2024-01-19","2024-01-20",1,"2024-01-08"
5303,5303,5303,3,"2024-01-02","2024-01-03",1,"2023-12-31"
5304,5304,5304,1,"2023-05-01","2023-05-15",14,"2023-04-24"
5305,5305,5305,2,"2024-01-31","2024-02-14",14,"2024-01-21"
5306,5306,5306,1,"2023-02-15","2023-02-26",11,"2023-01-19"
5307,5307,5307,3,"2024-02-05","2024-02-08",3,"2024-01-22"
5308,5308,5308,1,"2023-09-19","2023-09-22",3,"2023-09-09"
5309,5309,5309,3,"2023-03-03","2023-03-13",10,"2023-03-01"
5310,5310,5310,3,"2023-03-04","2023-03-08",4,"2023-02-12"
5311,5311,5311,3,"2023-04-20","2023-04-24",4,"2023-03-21"
5312,5312,5312,3,"2024-02-11","2024-02-12",1,"2024-01-21"
5313,5313,5313,2,"2023-03-29","2023-04-09",11,"2023-03-13"
5314,5314,5314,3,"2023-05-19","2023-06-02",14,"2023-05-06"
5315,5315,5315,1,"2023-10-25","2023-11-07",13,"2023-10-04"
5316,5316,5316,1,"2024-01-31","2024-02-10",10,"2024-01-09"
5317,5317,5317,3,"2023-12-02","2023-12-10",8,"2023-11-17"
5318,5318,5318,2,"2023-09-30","2023-10-01",1,"2023-09-06"
5319,5319,5319,2,"2023-07-28","2023-08-01",4,"2023-07-15"
5320,5320,5320,2,"2023-10-12","2023-10-23",11,"2023-09-17"
5321,5321,5321,2,"2023-08-03","2023-08-11",8,"2023-07-12"
5322,5322,5322,3,"2023-08-28","2023-09-07",10,"2023-08-26"
5323,5323,5323,3,"2023-12-25","2024-01-04",10,"2023-12-11"
5324,5324,5324,1,"2023-09-26","2023-10-07",11,"2023-09-06"
5325,5325,5325,1,"2024-01-25","2024-02-04",10,"2024-01-15"
5326,5326,5326,3,"2023-10-09","2023-10-12",3,"2023-09-26"
5327,5327,5327,2,"2024-01-25","2024-01-28",3,"2024-01-18"
5328,5328,5328,3,"2023-10-15","2023-10-27",12,"2023-10-03"
5329,5329,5329,1,"2023-06-10","2023-06-14",4,"2023-05-25"
5330,5330,5330,1,"2023-12-18","2023-12-29",11,"2023-12-03"
5331,5331,5331,3,"2023-08-04","2023-08-12",8,"2023-07-25"
5332,5332,5332,2,"2023-06-19","2023-06-22",3,"2023-06-10"
5333,5333,5333,3,"2023-06-14","2023-06-16",2,"2023-05-22"
5334,5334,5334,2,"2023-07-10","2023-07-21",11,"2023-06-11"
5335,5335,5335,2,"2023-11-28","2023-12-08",10,"2023-11-03"
5336,5336,5336,3,"2023-09-14","2023-09-25",11,"2023-08-31"
5337,5337,5337,2,"2024-02-22","2024-02-25",3,"2024-02-14"
5338,5338,5338,1,"2024-02-24","2024-02-25",1,"2024-02-09"
5339,5339,5339,2,"2023-07-21","2023-08-01",11,"2023-07-06"
5340,5340,5340,3,"2023-04-14","2023-04-25",11,"2023-03-21"
5341,5341,5341,1,"2023-02-11","2023-02-25",14,"2023-02-05"
5342,5342,5342,3,"2023-04-19","2023-04-22",3,"2023-03-30"
5343,5343,5343,2,"2023-06-23","2023-07-05",12,"2023-05-24"
5344,5344,5344,3,"2023-03-08","2023-03-14",6,"2023-02-25"
5345,5345,5345,1,"2024-01-22","2024-02-02",11,"2024-01-13"
5346,5346,5346,1,"2023-10-25","2023-11-02",8,"2023-10-24"
5347,5347,5347,2,"2023-03-03","2023-03-04",1,"2023-03-02"
5348,5348,5348,3,"2023-03-23","2023-03-27",4,"2023-03-18"
5349,5349,5349,2,"2023-10-27","2023-11-09",13,"2023-10-18"
5350,5350,5350,2,"2023-06-13","2023-06-25",12,"2023-06-12"
5351,5351,5351,3,"2023-09-11","2023-09-18",7,"2023-08-12"
5352,5352,5352,2,"2023-03-25","2023-04-02",8,"2023-03-03"
5353,5353,5353,3,"2023-12-01","2023-12-03",2,"2023-11-18"
5354,5354,5354,1,"2023-04-04","2023-04-05",1,"2023-03-26"
5355,5355,5355,1,"2023-03-02","2023-03-05",3,"2023-02-04"
5356,5356,5356,2,"2023-12-21","2023-12-29",8,"2023-11-28"
5357,5357,5357,2,"2023-08-31","2023-09-05",5,"2023-08-20"
5358,5358,5358,2,"2023-11-22","2023-11-29",7,"2023-11-07"
5359,5359,5359,3,"2023-09-28","2023-10-10",12,"2023-09-19"
5360,5360,5360,1,"2024-01-20","2024-01-30",10,"2024-01-03"
5361,5361,5361,2,"2023-04-15","2023-04-20",5,"2023-03-21"
5362,5362,5362,1,"2023-07-14","2023-07-28",14,"2023-07-04"
5363,5363,5363,1,"2023-06-13","2023-06-19",6,"2023-06-10"
5364,5364,5364,3,"2024-01-09","2024-01-21",12,"2023-12-15"
5365,5365,5365,3,"2023-12-14","2023-12-20",6,"2023-12-02"
5366,5366,5366,3,"2023-04-01","2023-04-13",12,"2023-03-05"
5367,5367,5367,3,"2023-07-11","2023-07-22",11,"2023-07-01"
5368,5368,5368,3,"2023-09-23","2023-09-25",2,"2023-09-15"
5369,5369,5369,2,"2023-11-22","2023-12-01",9,"2023-11-01"
5370,5370,5370,1,"2023-05-13","2023-05-17",4,"2023-04-17"
5371,5371,5371,3,"2023-06-29","2023-07-13",14,"2023-06-17"
5372,5372,5372,1,"2023-03-01","2023-03-05",4,"2023-02-10"
5373,5373,5373,2,"2023-04-20","2023-04-21",1,"2023-03-21"
5374,5374,5374,3,"2024-01-17","2024-01-20",3,"2024-01-03"
5375,5375,5375,2,"2023-12-20","2023-12-28",8,"2023-12-06"
5376,5376,5376,3,"2023-12-26","2024-01-04",9,"2023-12-22"
5377,5377,5377,1,"2023-07-28","2023-08-04",7,"2023-07-19"
5378,5378,5378,2,"2023-04-16","2023-04-27",11,"2023-04-10"
5379,5379,5379,2,"2023-03-24","2023-03-29",5,"2023-03-03"
5380,5380,5380,3,"2023-11-30","2023-12-05",5,"2023-11-22"
5381,5381,5381,2,"2023-11-15","2023-11-29",14,"2023-10-18"
5382,5382,5382,2,"2023-08-21","2023-08-30",9,"2023-07-26"
5383,5383,5383,2,"2023-04-03","2023-04-11",8,"2023-03-31"
5384,5384,5384,1,"2023-06-16","2023-06-18",2,"2023-06-01"
5385,5385,5385,1,"2023-05-11","2023-05-25",14,"2023-04-17"
5386,5386,5386,3,"2023-08-05","2023-08-11",6,"2023-07-26"
5387,5387,5387,1,"2023-03-25","2023-04-03",9,"2023-03-07"
5388,5388,5388,2,"2023-09-25","2023-10-08",13,"2023-09-01"
5389,5389,5389,2,"2023-08-22","2023-08-30",8,"2023-07-28"
5390,5390,5390,2,"2023-10-03","2023-10-05",2,"2023-09-10"
5391,5391,5391,2,"2023-08-31","2023-09-08",8,"2023-08-15"
5392,5392,5392,1,"2023-12-30","2024-01-04",5,"2023-12-07"
5393,5393,5393,2,"2023-02-28","2023-03-05",5,"2023-02-16"
5394,5394,5394,2,"2023-04-17","2023-04-19",2,"2023-04-09"
5395,5395,5395,2,"2023-09-08","2023-09-13",5,"2023-08-20"
5396,5396,5396,1,"2023-03-16","2023-03-26",10,"2023-02-25"
5397,5397,5397,2,"2023-10-13","2023-10-19",6,"2023-10-13"
5398,5398,5398,3,"2023-06-24","2023-07-03",9,"2023-06-05"
5399,5399,5399,3,"2024-01-11","2024-01-14",3,"2024-01-05"
5400,5400,5400,3,"2023-11-12","2023-11-13",1,"2023-10-20"
5401,5401,5401,1,"2023-12-30","2024-01-13",14,"2023-12-25"
5402,5402,5402,3,"2023-11-16","2023-11-29",13,"2023-11-11"
5403,5403,5403,2,"2024-01-14","2024-01-26",12,"2023-12-15"
5404,5404,5404,1,"2023-10-16","2023-10-30",14,"2023-10-12"
5405,5405,5405,2,"2023-03-13","2023-03-20",7,"2023-03-11"
5406,5406,5406,2,"2023-06-01","2023-06-15",14,"2023-05-13"
5407,5407,5407,1,"2023-04-27","2023-05-10",13,"2023-04-08"
5408,5408,5408,1,"2023-03-27","2023-03-31",4,"2023-03-05"
5409,5409,5409,1,"2023-05-12","2023-05-19",7,"2023-05-05"
5410,5410,5410,2,"2023-10-24","2023-11-03",10,"2023-10-11"
5411,5411,5411,2,"2023-07-25","2023-08-02",8,"2023-07-12"
5412,5412,5412,1,"2024-01-14","2024-01-15",1,"2024-01-05"
5413,5413,5413,2,"2023-08-31","2023-09-08",8,"2023-08-20"
5414,5414,5414,3,"2023-11-13","2023-11-23",10,"2023-10-30"
5415,5415,5415,2,"2023-07-31","2023-08-05",5,"2023-07-12"
5416,5416,5416,3,"2023-07-29","2023-08-07",9,"2023-07-27"
5417,5417,5417,3,"2023-08-07","2023-08-12",5,"2023-07-21"
5418,5418,5418,2,"2023-03-10","2023-03-13",3,"2023-03-07"
5419,5419,5419,3,"2023-03-10","2023-03-23",13,"2023-02-15"
5420,5420,5420,3,"2023-04-12","2023-04-24",12,"2023-04-07"
5421,5421,5421,1,"2023-07-24","2023-07-28",4,"2023-07-22"
5422,5422,5422,2,"2023-05-05","2023-05-07",2,"2023-04-07"
5423,5423,5423,2,"2024-01-16","2024-01-22",6,"2023-12-18"
5424,5424,5424,2,"2024-01-14","2024-01-25",11,"2024-01-04"
5425,5425,5425,3,"2023-09-25","2023-09-28",3,"2023-09-09"
5426,5426,5426,3,"2023-10-06","2023-10-16",10,"2023-09-08"
5427,5427,5427,3,"2023-05-16","2023-05-28",12,"2023-04-29"
5428,5428,5428,3,"2023-09-18","2023-09-28",10,"2023-09-06"
5429,5429,5429,1,"2023-10-25","2023-10-31",6,"2023-10-15"
5430,5430,5430,3,"2023-10-18","2023-10-20",2,"2023-09-29"
5431,5431,5431,3,"2023-02-28","2023-03-10",10,"2023-02-04"
5432,5432,5432,2,"2023-09-20","2023-10-04",14,"2023-08-25"
5433,5433,5433,3,"2023-09-01","2023-09-04",3,"2023-08-13"
5434,5434,5434,3,"2023-07-01","2023-07-06",5,"2023-06-17"
5435,5435,5435,2,"2023-05-09","2023-05-17",8,"2023-05-09"
5436,5436,5436,2,"2023-04-04","2023-04-17",13,"2023-03-12"
5437,5437,5437,1,"2023-09-12","2023-09-17",5,"2023-09-08"
5438,5438,5438,3,"2023-04-10","2023-04-14",4,"2023-03-20"
5439,5439,5439,2,"2023-03-01","2023-03-10",9,"2023-02-21"
5440,5440,5440,3,"2023-12-22","2023-12-31",9,"2023-12-21"
5441,5441,5441,1,"2023-11-30","2023-12-04",4,"2023-11-20"
5442,5442,5442,3,"2023-05-10","2023-05-15",5,"2023-05-01"
5443,5443,5443,1,"2023-04-18","2023-04-26",8,"2023-04-14"
5444,5444,5444,2,"2023-08-30","2023-09-02",3,"2023-08-09"
5445,5445,5445,3,"2023-10-05","2023-10-10",5,"2023-09-27"
5446,5446,5446,1,"2023-09-23","2023-09-30",7,"2023-09-15"
5447,5447,5447,3,"2023-04-29","2023-05-01",2,"2023-03-31"
5448,5448,5448,3,"2023-02-12","2023-02-26",14,"2023-02-02"
5449,5449,5449,1,"2023-05-26","2023-05-31",5,"2023-04-26"
5450,5450,5450,3,"2023-08-28","2023-09-05",8,"2023-08-16"
5451,5451,5451,3,"2023-07-12","2023-07-24",12,"2023-06-27"
5452,5452,5452,3,"2023-03-09","2023-03-15",6,"2023-02-18"
5453,5453,5453,2,"2023-03-12","2023-03-23",11,"2023-03-05"
5454,5454,5454,3,"2023-04-13","2023-04-23",10,"2023-04-09"
5455,5455,5455,3,"2024-01-06","2024-01-09",3,"2023-12-28"
5456,5456,5456,1,"2023-04-12","2023-04-26",14,"2023-04-09"
5457,5457,5457,2,"2023-07-13","2023-07-25",12,"2023-07-04"
5458,5458,5458,1,"2023-08-12","2023-08-17",5,"2023-07-17"
5459,5459,5459,3,"2023-12-20","2023-12-31",11,"2023-12-06"
5460,5460,5460,3,"2024-02-04","2024-02-13",9,"2024-01-20"
5461,5461,5461,2,"2023-10-24","2023-10-29",5,"2023-10-02"
5462,5462,5462,2,"2023-07-14","2023-07-23",9,"2023-07-05"
5463,5463,5463,1,"2023-08-19","2023-09-01",13,"2023-08-09"
5464,5464,5464,1,"2023-09-24","2023-10-03",9,"2023-08-28"
5465,5465,5465,1,"2023-10-08","2023-10-21",13,"2023-09-16"
5466,5466,5466,3,"2023-07-17","2023-07-23",6,"2023-06-19"
5467,5467,5467,1,"2023-04-28","2023-05-08",10,"2023-04-10"
5468,5468,5468,3,"2023-11-06","2023-11-16",10,"2023-10-18"
5469,5469,5469,3,"2023-08-18","2023-08-27",9,"2023-07-24"
5470,5470,5470,3,"2023-03-21","2023-03-28",7,"2023-02-20"
5471,5471,5471,2,"2023-03-17","2023-03-18",1,"2023-03-13"
5472,5472,5472,3,"2024-02-05","2024-02-15",10,"2024-01-31"
5473,5473,5473,3,"2023-10-23","2023-10-27",4,"2023-10-22"
5474,5474,5474,1,"2023-05-25","2023-06-03",9,"2023-05-23"
5475,5475,5475,1,"2023-02-15","2023-02-25",10,"2023-01-20"
5476,5476,5476,3,"2023-03-25","2023-04-05",11,"2023-03-12"
5477,5477,5477,1,"2023-03-04","2023-03-06",2,"2023-03-01"
5478,5478,5478,2,"2023-06-16","2023-06-26",10,"2023-05-30"
5479,5479,5479,2,"2023-09-08","2023-09-10",2,"2023-09-01"
5480,5480,5480,2,"2023-05-23","2023-05-30",7,"2023-05-04"
5481,5481,5481,2,"2023-08-12","2023-08-23",11,"2023-07-17"
5482,5482,5482,2,"2023-06-03","2023-06-14",11,"2023-05-16"
5483,5483,5483,2,"2023-08-07","2023-08-13",6,"2023-07-28"
5484,5484,5484,2,"2023-11-01","2023-11-02",1,"2023-10-22"
5485,5485,5485,2,"2023-06-30","2023-07-13",13,"2023-05-31"
5486,5486,5486,2,"2023-05-24","2023-06-05",12,"2023-05-06"
5487,5487,5487,3,"2024-01-01","2024-01-10",9,"2023-12-22"
5488,5488,5488,1,"2023-09-10","2023-09-16",6,"2023-09-01"
5489,5489,5489,2,"2023-10-07","2023-10-10",3,"2023-09-10"
5490,5490,5490,1,"2024-01-17","2024-01-20",3,"2023-12-18"
5491,5491,5491,3,"2023-10-08","2023-10-09",1,"2023-09-09"
5492,5492,5492,1,"2023-04-01","2023-04-02",1,"2023-03-07"
5493,5493,5493,1,"2023-12-12","2023-12-14",2,"2023-11-30"
5494,5494,5494,2,"2024-01-13","2024-01-20",7,"2024-01-03"
5495,5495,5495,2,"2023-06-04","2023-06-15",11,"2023-05-11"
5496,5496,5496,2,"2023-10-02","2023-10-12",10,"2023-09-07"
5497,5497,5497,3,"2023-07-20","2023-07-29",9,"2023-07-01"
5498,5498,5498,3,"2024-02-08","2024-02-19",11,"2024-01-30"
5499,5499,5499,1,"2023-10-31","2023-11-07",7,"2023-10-28"
5500,5500,5500,3,"2023-12-19","2023-12-26",7,"2023-12-02"
5501,5501,5501,1,"2023-07-20","2023-07-21",1,"2023-07-12"
5502,5502,5502,2,"2024-02-10","2024-02-23",13,"2024-01-26"
5503,5503,5503,2,"2023-04-02","2023-04-16",14,"2023-03-14"
5504,5504,5504,3,"2023-12-04","2023-12-07",3,"2023-12-04"
5505,5505,5505,1,"2023-04-22","2023-05-01",9,"2023-04-11"
5506,5506,5506,3,"2023-11-04","2023-11-13",9,"2023-10-07"
5507,5507,5507,3,"2023-12-03","2023-12-10",7,"2023-11-12"
5508,5508,5508,1,"2023-05-17","2023-05-30",13,"2023-05-04"
5509,5509,5509,3,"2023-03-12","2023-03-13",1,"2023-02-18"
5510,5510,5510,1,"2024-01-03","2024-01-12",9,"2023-12-14"
5511,5511,5511,1,"2023-08-22","2023-09-05",14,"2023-08-20"
5512,5512,5512,3,"2023-11-20","2023-11-27",7,"2023-11-07"
5513,5513,5513,3,"2023-10-21","2023-10-26",5,"2023-10-17"
5514,5514,5514,1,"2023-03-01","2023-03-02",1,"2023-03-01"
5515,5515,5515,3,"2023-11-06","2023-11-09",3,"2023-11-01"
5516,5516,5516,3,"2023-06-06","2023-06-17",11,"2023-05-17"
5517,5517,5517,3,"2023-12-18","2023-12-30",12,"2023-11-27"
5518,5518,5518,3,"2023-05-23","2023-05-29",6,"2023-04-29"
5519,5519,5519,1,"2023-10-12","2023-10-19",7,"2023-10-04"
5520,5520,5520,3,"2023-07-14","2023-07-20",6,"2023-07-04"
5521,5521,5521,2,"2023-04-18","2023-04-23",5,"2023-04-14"
5522,5522,5522,1,"2023-12-16","2023-12-19",3,"2023-12-14"
5523,5523,5523,3,"2023-08-03","2023-08-10",7,"2023-07-07"
5524,5524,5524,2,"2023-05-19","2023-05-29",10,"2023-04-27"
5525,5525,5525,1,"2023-10-10","2023-10-14",4,"2023-09-26"
5526,5526,5526,3,"2023-07-20","2023-07-30",10,"2023-07-02"
5527,5527,5527,3,"2023-10-09","2023-10-11",2,"2023-09-28"
5528,5528,5528,1,"2024-01-12","2024-01-22",10,"2023-12-15"
5529,5529,5529,2,"2023-12-20","2024-01-03",14,"2023-11-21"
5530,5530,5530,2,"2023-11-23","2023-12-01",8,"2023-11-08"
5531,5531,5531,3,"2024-01-18","2024-01-23",5,"2023-12-19"
5532,5532,5532,1,"2023-09-04","2023-09-09",5,"2023-08-09"
5533,5533,5533,2,"2023-05-23","2023-05-29",6,"2023-05-20"
5534,5534,5534,2,"2023-07-27","2023-08-08",12,"2023-07-10"
5535,5535,5535,1,"2023-07-09","2023-07-21",12,"2023-07-04"
5536,5536,5536,3,"2023-04-02","2023-04-10",8,"2023-03-22"
5537,5537,5537,2,"2023-08-06","2023-08-15",9,"2023-07-30"
5538,5538,5538,3,"2023-10-02","2023-10-07",5,"2023-09-30"
5539,5539,5539,2,"2023-02-21","2023-03-05",12,"2023-01-31"
5540,5540,5540,1,"2023-11-11","2023-11-22",11,"2023-11-08"
5541,5541,5541,3,"2023-10-25","2023-10-29",4,"2023-10-17"
5542,5542,5542,3,"2023-10-13","2023-10-26",13,"2023-09-24"
5543,5543,5543,2,"2023-04-11","2023-04-14",3,"2023-04-03"
5544,5544,5544,2,"2023-06-27","2023-06-29",2,"2023-06-25"
5545,5545,5545,3,"2023-09-18","2023-09-29",11,"2023-08-26"
5546,5546,5546,2,"2024-01-04","2024-01-16",12,"2023-12-30"
5547,5547,5547,3,"2023-05-01","2023-05-02",1,"2023-04-21"
5548,5548,5548,2,"2023-10-10","2023-10-24",14,"2023-10-08"
5549,5549,5549,3,"2023-04-11","2023-04-15",4,"2023-03-13"
5550,5550,5550,1,"2023-03-25","2023-03-31",6,"2023-03-01"
5551,5551,5551,1,"2023-11-18","2023-11-27",9,"2023-11-04"
5552,5552,5552,2,"2024-01-07","2024-01-08",1,"2023-12-29"
5553,5553,5553,1,"2023-12-16","2023-12-22",6,"2023-12-12"
5554,5554,5554,2,"2023-12-05","2023-12-07",2,"2023-11-26"
5555,5555,5555,1,"2023-07-01","2023-07-09",8,"2023-06-04"
5556,5556,5556,1,"2023-02-15","2023-02-26",11,"2023-01-17"
5557,5557,5557,3,"2023-08-19","2023-08-22",3,"2023-07-31"
5558,5558,5558,1,"2023-12-19","2023-12-25",6,"2023-11-23"
5559,5559,5559,2,"2023-09-17","2023-09-30",13,"2023-09-02"
5560,5560,5560,1,"2023-09-19","2023-09-26",7,"2023-08-22"
5561,5561,5561,3,"2023-08-07","2023-08-13",6,"2023-08-05"
5562,5562,5562,3,"2023-04-27","2023-05-08",11,"2023-04-24"
5563,5563,5563,2,"2023-10-05","2023-10-17",12,"2023-09-06"
5564,5564,5564,2,"2023-08-20","2023-08-30",10,"2023-08-11"
5565,5565,5565,1,"2023-05-17","2023-05-24",7,"2023-05-06"
5566,5566,5566,2,"2023-11-09","2023-11-16",7,"2023-10-26"
5567,5567,5567,1,"2023-04-20","2023-04-22",2,"2023-04-03"
5568,5568,5568,1,"2024-01-18","2024-01-27",9,"2024-01-10"
5569,5569,5569,2,"2023-02-22","2023-03-06",12,"2023-02-18"
5570,5570,5570,2,"2023-05-13","2023-05-17",4,"2023-04-20"
5571,5571,5571,3,"2023-08-02","2023-08-10",8,"2023-07-15"
5572,5572,5572,2,"2023-05-20","2023-05-30",10,"2023-05-17"
5573,5573,5573,3,"2023-06-10","2023-06-19",9,"2023-06-01"
5574,5574,5574,1,"2024-01-09","2024-01-14",5,"2023-12-27"
5575,5575,5575,2,"2023-03-20","2023-03-26",6,"2023-03-16"
5576,5576,5576,3,"2023-12-14","2023-12-27",13,"2023-11-22"
5577,5577,5577,2,"2024-01-11","2024-01-19",8,"2023-12-18"
5578,5578,5578,2,"2023-10-22","2023-11-01",10,"2023-10-18"
5579,5579,5579,1,"2023-09-04","2023-09-15",11,"2023-08-27"
5580,5580,5580,1,"2023-05-12","2023-05-21",9,"2023-04-26"
5581,5581,5581,2,"2023-06-11","2023-06-16",5,"2023-05-31"
5582,5582,5582,3,"2023-10-15","2023-10-19",4,"2023-10-11"
5583,5583,5583,3,"2024-01-22","2024-01-29",7,"2024-01-05"
5584,5584,5584,2,"2023-05-01","2023-05-12",11,"2023-05-01"
5585,5585,5585,2,"2023-06-10","2023-06-18",8,"2023-05-25"
5586,5586,5586,2,"2023-04-16","2023-04-20",4,"2023-04-11"
5587,5587,5587,1,"2023-03-26","2023-04-03",8,"2023-03-09"
5588,5588,5588,3,"2023-09-02","2023-09-05",3,"2023-08-27"
5589,5589,5589,3,"2024-01-21","2024-02-01",11,"2023-12-25"
5590,5590,5590,2,"2023-11-15","2023-11-19",4,"2023-10-25"
5591,5591,5591,2,"2023-06-05","2023-06-18",13,"2023-05-07"
5592,5592,5592,2,"2023-10-16","2023-10-21",5,"2023-09-27"
5593,5593,5593,1,"2023-03-08","2023-03-10",2,"2023-02-19"
5594,5594,5594,3,"2023-12-19","2023-12-22",3,"2023-12-15"
5595,5595,5595,2,"2023-10-22","2023-10-30",8,"2023-10-02"
5596,5596,5596,3,"2023-07-16","2023-07-25",9,"2023-07-04"
5597,5597,5597,2,"2023-06-18","2023-06-20",2,"2023-05-26"
5598,5598,5598,3,"2023-05-23","2023-05-29",6,"2023-05-05"
5599,5599,5599,3,"2023-08-01","2023-08-11",10,"2023-07-21"
5600,5600,5600,1,"2023-04-01","2023-04-08",7,"2023-04-01"
5601,5601,5601,2,"2023-04-18","2023-04-30",12,"2023-04-09"
5602,5602,5602,3,"2023-10-10","2023-10-22",12,"2023-10-10"
5603,5603,5603,2,"2023-10-20","2023-10-31",11,"2023-10-12"
5604,5604,5604,1,"2023-11-15","2023-11-21",6,"2023-11-14"
5605,5605,5605,1,"2023-05-19","2023-05-30",11,"2023-05-10"
5606,5606,5606,1,"2024-01-19","2024-01-28",9,"2024-01-03"
5607,5607,5607,1,"2023-06-09","2023-06-19",10,"2023-05-24"
5608,5608,5608,1,"2023-06-07","2023-06-13",6,"2023-05-15"
5609,5609,5609,1,"2023-05-08","2023-05-16",8,"2023-04-15"
5610,5610,5610,2,"2023-05-15","2023-05-25",10,"2023-04-24"
5611,5611,5611,1,"2023-06-06","2023-06-12",6,"2023-06-06"
5612,5612,5612,3,"2023-07-12","2023-07-21",9,"2023-06-27"
5613,5613,5613,3,"2023-05-15","2023-05-24",9,"2023-04-29"
5614,5614,5614,2,"2023-09-24","2023-10-03",9,"2023-09-07"
5615,5615,5615,3,"2023-02-17","2023-02-28",11,"2023-01-21"
5616,5616,5616,3,"2023-10-30","2023-11-09",10,"2023-10-24"
5617,5617,5617,1,"2023-05-30","2023-06-11",12,"2023-05-15"
5618,5618,5618,3,"2023-04-16","2023-04-23",7,"2023-04-11"
5619,5619,5619,2,"2023-04-15","2023-04-20",5,"2023-03-16"
5620,5620,5620,3,"2023-05-29","2023-06-12",14,"2023-05-13"
5621,5621,5621,1,"2023-12-27","2024-01-04",8,"2023-12-05"
5622,5622,5622,2,"2023-02-25","2023-03-08",11,"2023-02-08"
5623,5623,5623,1,"2023-09-12","2023-09-13",1,"2023-08-15"
5624,5624,5624,3,"2024-02-08","2024-02-09",1,"2024-01-21"
5625,5625,5625,1,"2023-03-18","2023-03-30",12,"2023-03-11"
5626,5626,5626,2,"2023-10-11","2023-10-15",4,"2023-09-28"
5627,5627,5627,1,"2023-09-29","2023-10-07",8,"2023-09-04"
5628,5628,5628,1,"2023-06-07","2023-06-15",8,"2023-06-01"
5629,5629,5629,3,"2023-12-17","2023-12-25",8,"2023-11-24"
5630,5630,5630,3,"2023-12-23","2023-12-31",8,"2023-12-14"
5631,5631,5631,2,"2023-09-17","2023-09-25",8,"2023-09-11"
5632,5632,5632,2,"2023-07-22","2023-07-24",2,"2023-06-23"
5633,5633,5633,3,"2023-10-23","2023-10-25",2,"2023-09-23"
5634,5634,5634,1,"2023-03-22","2023-03-25",3,"2023-03-22"
5635,5635,5635,1,"2023-09-21","2023-09-26",5,"2023-09-11"
5636,5636,5636,2,"2023-07-13","2023-07-20",7,"2023-07-11"
5637,5637,5637,3,"2023-08-26","2023-09-01",6,"2023-08-06"
5638,5638,5638,1,"2024-01-07","2024-01-13",6,"2024-01-06"
5639,5639,5639,3,"2023-07-31","2023-08-12",12,"2023-07-03"
5640,5640,5640,3,"2023-03-01","2023-03-03",2,"2023-02-26"
5641,5641,5641,3,"2023-02-14","2023-02-25",11,"2023-02-10"
5642,5642,5642,2,"2023-03-22","2023-04-02",11,"2023-03-07"
5643,5643,5643,3,"2023-11-21","2023-11-29",8,"2023-11-09"
5644,5644,5644,3,"2024-01-23","2024-02-04",12,"2024-01-09"
5645,5645,5645,1,"2023-06-01","2023-06-12",11,"2023-05-18"
5646,5646,5646,2,"2023-03-04","2023-03-17",13,"2023-02-23"
5647,5647,5647,1,"2023-08-11","2023-08-13",2,"2023-07-12"
5648,5648,5648,2,"2023-10-19","2023-10-25",6,"2023-09-19"
5649,5649,5649,1,"2023-11-26","2023-12-05",9,"2023-11-06"
5650,5650,5650,3,"2023-12-08","2023-12-12",4,"2023-12-07"
5651,5651,5651,1,"2023-12-30","2024-01-03",4,"2023-12-02"
5652,5652,5652,1,"2023-03-05","2023-03-07",2,"2023-02-19"
5653,5653,5653,3,"2023-05-31","2023-06-10",10,"2023-05-14"
5654,5654,5654,3,"2023-08-15","2023-08-18",3,"2023-07-16"
5655,5655,5655,3,"2023-08-06","2023-08-20",14,"2023-07-30"
5656,5656,5656,2,"2024-01-13","2024-01-21",8,"2023-12-20"
5657,5657,5657,2,"2023-07-05","2023-07-18",13,"2023-06-10"
5658,5658,5658,1,"2023-09-12","2023-09-25",13,"2023-08-26"
5659,5659,5659,2,"2023-11-07","2023-11-21",14,"2023-10-09"
5660,5660,5660,3,"2023-10-29","2023-11-11",13,"2023-10-18"
5661,5661,5661,3,"2024-01-31","2024-02-05",5,"2024-01-06"
5662,5662,5662,1,"2023-09-24","2023-10-03",9,"2023-09-16"
5663,5663,5663,2,"2023-02-14","2023-02-27",13,"2023-01-18"
5664,5664,5664,2,"2024-02-16","2024-02-25",9,"2024-02-11"
5665,5665,5665,1,"2023-07-04","2023-07-12",8,"2023-06-09"
5666,5666,5666,2,"2023-11-25","2023-11-26",1,"2023-11-20"
5667,5667,5667,1,"2023-07-02","2023-07-09",7,"2023-06-02"
5668,5668,5668,3,"2023-07-30","2023-08-05",6,"2023-07-15"
5669,5669,5669,2,"2023-03-10","2023-03-18",8,"2023-02-20"
5670,5670,5670,2,"2023-11-11","2023-11-17",6,"2023-10-31"
5671,5671,5671,2,"2024-02-20","2024-02-25",5,"2024-02-04"
