"price_id","price","cleaning_fee","security_deposit","extra_person","montly_price","weekly_price"
5179,"80.00","30.00","30.00","30.00","2450.00","120.00"
5180,"80.00","10.00","50.00","20.00","1910.00","220.00"
5181,"40.00","30.00","20.00","10.00","1460.00","180.00"
5182,"10.00","20.00","10.00","50.00","1280.00","180.00"
5183,"10.00","10.00","80.00","30.00","2520.00","120.00"
5184,"60.00","20.00","30.00","20.00","1320.00","270.00"
5185,"10.00","10.00","40.00","10.00","1330.00","260.00"
5186,"30.00","30.00","30.00","50.00","1240.00","300.00"
5187,"50.00","20.00","70.00","10.00","2870.00","260.00"
5188,"80.00","30.00","90.00","10.00","2480.00","180.00"
5189,"20.00","30.00","40.00","20.00","2510.00","270.00"
5190,"20.00","20.00","20.00","10.00","1470.00","200.00"
5191,"40.00","10.00","80.00","30.00","1490.00","120.00"
5192,"90.00","10.00","20.00","50.00","2170.00","140.00"
5193,"50.00","10.00","80.00","50.00","1520.00","200.00"
5194,"20.00","20.00","50.00","50.00","2130.00","220.00"
5195,"20.00","30.00","60.00","30.00","1800.00","280.00"
5196,"10.00","10.00","80.00","30.00","2010.00","170.00"
5197,"50.00","20.00","60.00","30.00","1850.00","220.00"
5198,"70.00","20.00","40.00","10.00","2320.00","270.00"
5199,"60.00","30.00","40.00","30.00","1550.00","110.00"
5200,"30.00","10.00","10.00","30.00","2610.00","300.00"
5201,"60.00","30.00","60.00","50.00","1160.00","280.00"
5202,"10.00","10.00","80.00","30.00","2360.00","260.00"
5203,"10.00","20.00","60.00","40.00","2610.00","180.00"
5204,"50.00","30.00","80.00","10.00","1030.00","200.00"
5205,"80.00","10.00","50.00","30.00","1470.00","210.00"
5206,"70.00","30.00","80.00","20.00","1890.00","230.00"
5207,"90.00","10.00","30.00","30.00","2690.00","100.00"
5208,"70.00","10.00","30.00","40.00","1890.00","140.00"
5209,"30.00","30.00","60.00","10.00","1660.00","100.00"
5210,"80.00","30.00","60.00","20.00","1270.00","300.00"
5211,"70.00","10.00","90.00","10.00","2520.00","210.00"
5212,"70.00","30.00","60.00","20.00","2440.00","260.00"
5213,"50.00","10.00","30.00","30.00","2590.00","130.00"
5214,"10.00","30.00","90.00","50.00","1270.00","240.00"
5215,"10.00","20.00","70.00","30.00","2510.00","210.00"
5216,"60.00","10.00","60.00","40.00","1770.00","150.00"
5217,"40.00","20.00","60.00","40.00","1300.00","110.00"
5218,"80.00","10.00","90.00","20.00","1950.00","120.00"
5219,"70.00","30.00","90.00","20.00","1070.00","170.00"
5220,"40.00","20.00","90.00","40.00","1670.00","170.00"
5221,"90.00","10.00","70.00","10.00","2720.00","250.00"
5222,"20.00","10.00","90.00","30.00","1540.00","260.00"
5223,"10.00","10.00","70.00","10.00","1000.00","150.00"
5224,"60.00","20.00","80.00","20.00","2360.00","100.00"
5225,"30.00","30.00","10.00","20.00","2500.00","140.00"
5226,"70.00","20.00","80.00","30.00","2960.00","290.00"
5227,"10.00","10.00","90.00","30.00","2550.00","270.00"
5228,"80.00","30.00","80.00","50.00","1440.00","120.00"
5229,"20.00","20.00","90.00","10.00","2840.00","110.00"
5230,"30.00","30.00","70.00","40.00","2820.00","130.00"
5231,"20.00","20.00","50.00","30.00","1240.00","240.00"
5232,"10.00","20.00","80.00","50.00","1660.00","280.00"
5233,"90.00","10.00","60.00","50.00","1600.00","180.00"
5234,"70.00","30.00","70.00","20.00","1740.00","220.00"
5235,"80.00","10.00","70.00","30.00","2260.00","220.00"
5236,"20.00","30.00","30.00","50.00","2770.00","150.00"
5237,"10.00","20.00","50.00","30.00","2600.00","140.00"
5238,"40.00","20.00","10.00","50.00","2410.00","130.00"
5239,"60.00","20.00","80.00","10.00","2720.00","270.00"
5240,"10.00","20.00","40.00","10.00","1280.00","110.00"
5241,"60.00","10.00","10.00","20.00","1310.00","110.00"
5242,"70.00","10.00","50.00","40.00","2270.00","200.00"
5243,"80.00","30.00","90.00","10.00","1490.00","250.00"
5244,"50.00","20.00","70.00","50.00","2500.00","130.00"
5245,"70.00","10.00","70.00","30.00","2810.00","160.00"
5246,"90.00","20.00","10.00","20.00","1980.00","270.00"
5247,"20.00","20.00","70.00","20.00","1100.00","250.00"
5248,"30.00","30.00","70.00","50.00","2450.00","210.00"
5249,"10.00","10.00","80.00","50.00","2470.00","180.00"
5250,"50.00","10.00","40.00","10.00","2610.00","120.00"
5251,"30.00","20.00","90.00","50.00","2130.00","240.00"
5252,"50.00","20.00","50.00","30.00","1990.00","230.00"
5253,"10.00","10.00","40.00","50.00","1200.00","290.00"
5254,"60.00","20.00","70.00","50.00","2500.00","230.00"
5255,"90.00","20.00","60.00","40.00","1150.00","230.00"
5256,"80.00","10.00","10.00","10.00","1450.00","170.00"
5257,"90.00","20.00","80.00","20.00","2960.00","290.00"
5258,"70.00","10.00","40.00","50.00","2760.00","210.00"
5259,"70.00","10.00","60.00","10.00","2100.00","190.00"
5260,"50.00","20.00","50.00","20.00","1620.00","290.00"
5261,"20.00","30.00","60.00","50.00","2740.00","250.00"
5262,"60.00","20.00","70.00","50.00","1440.00","140.00"
5263,"20.00","10.00","60.00","20.00","2910.00","160.00"
5264,"40.00","20.00","50.00","50.00","1950.00","290.00"
5265,"10.00","10.00","30.00","50.00","1980.00","140.00"
5266,"80.00","10.00","60.00","20.00","1150.00","220.00"
5267,"50.00","20.00","40.00","50.00","2790.00","110.00"
5268,"40.00","20.00","40.00","30.00","2100.00","200.00"
5269,"60.00","30.00","90.00","20.00","2540.00","230.00"
5270,"10.00","10.00","30.00","10.00","1090.00","170.00"
5271,"50.00","20.00","10.00","10.00","1630.00","210.00"
5272,"40.00","30.00","70.00","10.00","1770.00","210.00"
5273,"70.00","20.00","70.00","30.00","2350.00","190.00"
5274,"10.00","20.00","70.00","10.00","2150.00","200.00"
5275,"80.00","30.00","40.00","40.00","3000.00","210.00"
5276,"60.00","10.00","50.00","50.00","1150.00","220.00"
5277,"70.00","30.00","40.00","30.00","2490.00","180.00"
5278,"20.00","10.00","50.00","50.00","2780.00","250.00"
5279,"50.00","10.00","90.00","40.00","1850.00","150.00"
5280,"70.00","10.00","10.00","30.00","1960.00","200.00"
5281,"30.00","20.00","20.00","10.00","1450.00","190.00"
5282,"20.00","30.00","90.00","40.00","2070.00","260.00"
5283,"40.00","10.00","10.00","20.00","2780.00","180.00"
5284,"30.00","10.00","60.00","30.00","1780.00","150.00"
5285,"60.00","20.00","20.00","10.00","2170.00","180.00"
5286,"10.00","10.00","30.00","40.00","1300.00","120.00"
5287,"40.00","10.00","30.00","20.00","1600.00","290.00"
5288,"60.00","20.00","90.00","40.00","2440.00","230.00"
5289,"30.00","10.00","40.00","10.00","2040.00","140.00"
5290,"50.00","30.00","70.00","10.00","2290.00","290.00"
5291,"10.00","30.00","10.00","30.00","2110.00","300.00"
5292,"20.00","30.00","70.00","30.00","1040.00","210.00"
5293,"80.00","10.00","50.00","20.00","1210.00","120.00"
5294,"90.00","20.00","30.00","30.00","1100.00","200.00"
5295,"50.00","20.00","20.00","20.00","1610.00","300.00"
5296,"10.00","20.00","50.00","20.00","1750.00","290.00"
5297,"70.00","20.00","60.00","30.00","2950.00","270.00"
5298,"60.00","20.00","20.00","30.00","2750.00","230.00"
5299,"20.00","30.00","10.00","40.00","2160.00","210.00"
5300,"60.00","10.00","90.00","20.00","2800.00","200.00"
5301,"20.00","20.00","80.00","50.00","1730.00","180.00"
5302,"70.00","20.00","80.00","30.00","2910.00","150.00"
5303,"10.00","20.00","40.00","20.00","2250.00","230.00"
5304,"10.00","30.00","30.00","10.00","1560.00","130.00"
5305,"80.00","10.00","50.00","30.00","2000.00","120.00"
5306,"70.00","10.00","90.00","40.00","2040.00","250.00"
5307,"50.00","20.00","50.00","40.00","1870.00","160.00"
5308,"20.00","30.00","40.00","50.00","2580.00","200.00"
5309,"30.00","30.00","60.00","50.00","2200.00","210.00"
5310,"20.00","10.00","40.00","30.00","2780.00","130.00"
5311,"80.00","20.00","50.00","20.00","2560.00","190.00"
5312,"70.00","20.00","50.00","50.00","1820.00","150.00"
5313,"70.00","10.00","60.00","10.00","2290.00","170.00"
5314,"30.00","20.00","10.00","40.00","2060.00","100.00"
5315,"60.00","20.00","40.00","10.00","1280.00","240.00"
5316,"50.00","10.00","60.00","10.00","1230.00","270.00"
5317,"50.00","10.00","90.00","30.00","2940.00","250.00"
5318,"20.00","10.00","30.00","50.00","1880.00","220.00"
5319,"10.00","20.00","60.00","30.00","2750.00","280.00"
5320,"90.00","30.00","40.00","40.00","2860.00","270.00"
5321,"10.00","30.00","60.00","40.00","2410.00","300.00"
5322,"30.00","10.00","70.00","40.00","2830.00","230.00"
5323,"40.00","10.00","50.00","20.00","2340.00","300.00"
5324,"80.00","20.00","40.00","40.00","2300.00","190.00"
5325,"40.00","20.00","10.00","20.00","2330.00","150.00"
5326,"70.00","30.00","80.00","50.00","1150.00","140.00"
5327,"10.00","10.00","80.00","40.00","2680.00","110.00"
5328,"40.00","30.00","80.00","40.00","1910.00","180.00"
5329,"70.00","30.00","80.00","20.00","2060.00","260.00"
5330,"80.00","30.00","10.00","20.00","2860.00","140.00"
5331,"10.00","30.00","10.00","10.00","2590.00","250.00"
5332,"10.00","10.00","10.00","50.00","1010.00","130.00"
5333,"40.00","10.00","80.00","10.00","2130.00","100.00"
5334,"80.00","10.00","50.00","40.00","1270.00","150.00"
5335,"90.00","20.00","70.00","20.00","1290.00","250.00"
5336,"40.00","10.00","90.00","40.00","2170.00","100.00"
5337,"30.00","10.00","70.00","50.00","2830.00","300.00"
5338,"60.00","10.00","70.00","30.00","2880.00","260.00"
5339,"90.00","30.00","80.00","10.00","2780.00","220.00"
5340,"20.00","20.00","70.00","50.00","2400.00","130.00"
5341,"60.00","30.00","10.00","40.00","1010.00","280.00"
5342,"30.00","30.00","90.00","30.00","1530.00","100.00"
5343,"20.00","20.00","70.00","30.00","2240.00","180.00"
5344,"50.00","10.00","10.00","30.00","1080.00","120.00"
5345,"70.00","30.00","10.00","10.00","1440.00","180.00"
5346,"20.00","10.00","80.00","10.00","1350.00","110.00"
5347,"60.00","30.00","60.00","50.00","2120.00","110.00"
5348,"70.00","30.00","20.00","50.00","1930.00","150.00"
5349,"20.00","30.00","40.00","20.00","2630.00","160.00"
5350,"70.00","20.00","20.00","30.00","2400.00","200.00"
5351,"60.00","20.00","20.00","50.00","1350.00","220.00"
5352,"20.00","30.00","80.00","20.00","1560.00","120.00"
5353,"10.00","30.00","50.00","40.00","2700.00","200.00"
5354,"70.00","30.00","50.00","50.00","1390.00","110.00"
5355,"50.00","10.00","10.00","10.00","2770.00","190.00"
5356,"30.00","30.00","80.00","20.00","1540.00","280.00"
5357,"80.00","10.00","70.00","50.00","2290.00","300.00"
5358,"40.00","20.00","70.00","30.00","2270.00","100.00"
5359,"90.00","20.00","60.00","40.00","1370.00","150.00"
5360,"90.00","10.00","70.00","10.00","2010.00","260.00"
5361,"90.00","20.00","70.00","10.00","2850.00","180.00"
5362,"50.00","10.00","80.00","10.00","2980.00","160.00"
5363,"90.00","30.00","50.00","40.00","1780.00","170.00"
5364,"20.00","20.00","70.00","50.00","1410.00","100.00"
5365,"90.00","20.00","90.00","50.00","2960.00","150.00"
5366,"60.00","20.00","50.00","40.00","1490.00","120.00"
5367,"40.00","30.00","50.00","30.00","1500.00","100.00"
5368,"10.00","10.00","40.00","20.00","1160.00","100.00"
5369,"30.00","10.00","40.00","10.00","1960.00","280.00"
5370,"90.00","30.00","80.00","30.00","2360.00","250.00"
5371,"10.00","10.00","40.00","30.00","2920.00","160.00"
5372,"40.00","10.00","60.00","30.00","1250.00","130.00"
5373,"10.00","30.00","40.00","10.00","2880.00","290.00"
5374,"40.00","20.00","90.00","20.00","2520.00","180.00"
5375,"30.00","10.00","40.00","40.00","2720.00","260.00"
5376,"80.00","30.00","60.00","30.00","2840.00","180.00"
5377,"60.00","30.00","30.00","20.00","1040.00","100.00"
5378,"90.00","20.00","70.00","20.00","2390.00","230.00"
5379,"60.00","20.00","10.00","40.00","1370.00","280.00"
5380,"20.00","30.00","30.00","10.00","2510.00","140.00"
5381,"30.00","20.00","30.00","30.00","1740.00","280.00"
5382,"80.00","30.00","90.00","20.00","2470.00","230.00"
5383,"60.00","10.00","40.00","20.00","1110.00","300.00"
5384,"80.00","10.00","10.00","10.00","1940.00","140.00"
5385,"50.00","10.00","90.00","50.00","1430.00","190.00"
5386,"50.00","10.00","40.00","50.00","2470.00","300.00"
5387,"30.00","20.00","50.00","10.00","1780.00","270.00"
5388,"70.00","30.00","80.00","10.00","2380.00","160.00"
5389,"50.00","10.00","50.00","40.00","2470.00","290.00"
5390,"20.00","30.00","60.00","50.00","1750.00","160.00"
5391,"10.00","10.00","50.00","20.00","2400.00","150.00"
5392,"60.00","10.00","80.00","20.00","2900.00","140.00"
5393,"40.00","30.00","60.00","40.00","1740.00","120.00"
5394,"50.00","30.00","90.00","10.00","2350.00","130.00"
5395,"30.00","20.00","50.00","20.00","2380.00","150.00"
5396,"30.00","30.00","40.00","10.00","2590.00","260.00"
5397,"60.00","10.00","50.00","10.00","2410.00","150.00"
5398,"10.00","20.00","30.00","10.00","2020.00","260.00"
5399,"10.00","20.00","70.00","50.00","2650.00","130.00"
5400,"80.00","30.00","20.00","20.00","1550.00","220.00"
5401,"10.00","10.00","20.00","10.00","1430.00","300.00"
5402,"30.00","10.00","10.00","10.00","1070.00","110.00"
5403,"90.00","10.00","70.00","20.00","2110.00","200.00"
5404,"40.00","20.00","20.00","20.00","1870.00","270.00"
5405,"30.00","20.00","20.00","50.00","1630.00","150.00"
5406,"80.00","20.00","30.00","40.00","2930.00","240.00"
5407,"20.00","20.00","80.00","20.00","1900.00","260.00"
5408,"20.00","20.00","10.00","30.00","2520.00","140.00"
5409,"10.00","10.00","70.00","30.00","1430.00","290.00"
5410,"10.00","10.00","40.00","50.00","2260.00","220.00"
5411,"10.00","30.00","10.00","30.00","3000.00","210.00"
5412,"90.00","20.00","50.00","40.00","1670.00","160.00"
5413,"50.00","20.00","40.00","40.00","2740.00","140.00"
5414,"60.00","30.00","60.00","10.00","2070.00","250.00"
5415,"80.00","20.00","10.00","50.00","1290.00","280.00"
5416,"40.00","20.00","90.00","10.00","1870.00","250.00"
5417,"80.00","20.00","50.00","20.00","2690.00","300.00"
5418,"90.00","20.00","40.00","40.00","1750.00","200.00"
5419,"80.00","20.00","60.00","40.00","1750.00","150.00"
5420,"10.00","30.00","20.00","20.00","1290.00","150.00"
5421,"70.00","20.00","80.00","30.00","2920.00","160.00"
5422,"50.00","10.00","30.00","40.00","2930.00","280.00"
5423,"10.00","10.00","60.00","40.00","2840.00","220.00"
5424,"90.00","10.00","10.00","50.00","1630.00","270.00"
5425,"70.00","30.00","30.00","20.00","1730.00","190.00"
5426,"90.00","30.00","70.00","40.00","3000.00","130.00"
5427,"30.00","10.00","80.00","50.00","2840.00","140.00"
5428,"30.00","20.00","50.00","50.00","1860.00","240.00"
5429,"90.00","30.00","80.00","20.00","2030.00","170.00"
5430,"30.00","30.00","40.00","20.00","1540.00","140.00"
5431,"50.00","10.00","80.00","40.00","1590.00","160.00"
5432,"70.00","20.00","50.00","30.00","1290.00","290.00"
5433,"90.00","10.00","60.00","10.00","2040.00","260.00"
5434,"10.00","10.00","70.00","40.00","2900.00","100.00"
5435,"20.00","20.00","20.00","20.00","2280.00","140.00"
5436,"80.00","20.00","60.00","20.00","1360.00","100.00"
5437,"30.00","20.00","40.00","10.00","2730.00","100.00"
5438,"40.00","20.00","40.00","20.00","1300.00","120.00"
5439,"60.00","30.00","50.00","40.00","2150.00","300.00"
5440,"20.00","30.00","20.00","40.00","2520.00","270.00"
5441,"70.00","10.00","60.00","30.00","2850.00","190.00"
5442,"10.00","20.00","30.00","20.00","1040.00","190.00"
5443,"50.00","10.00","20.00","10.00","2010.00","180.00"
5444,"90.00","20.00","90.00","20.00","1880.00","250.00"
5445,"60.00","20.00","80.00","30.00","2870.00","190.00"
5446,"10.00","30.00","60.00","20.00","2100.00","200.00"
5447,"20.00","30.00","50.00","20.00","2530.00","200.00"
5448,"60.00","30.00","10.00","40.00","1800.00","140.00"
5449,"40.00","10.00","40.00","30.00","1060.00","190.00"
5450,"40.00","10.00","50.00","30.00","2800.00","150.00"
5451,"50.00","30.00","60.00","50.00","1500.00","270.00"
5452,"50.00","30.00","90.00","40.00","1150.00","290.00"
5453,"50.00","10.00","80.00","20.00","2060.00","290.00"
5454,"40.00","30.00","40.00","20.00","2850.00","300.00"
5455,"50.00","20.00","70.00","20.00","1460.00","270.00"
5456,"60.00","30.00","80.00","50.00","2090.00","170.00"
5457,"40.00","10.00","40.00","50.00","1260.00","220.00"
5458,"80.00","30.00","60.00","30.00","1970.00","150.00"
5459,"50.00","30.00","30.00","40.00","1130.00","260.00"
5460,"90.00","20.00","90.00","20.00","2530.00","250.00"
5461,"10.00","20.00","80.00","30.00","1590.00","160.00"
5462,"50.00","30.00","20.00","20.00","2560.00","220.00"
5463,"80.00","10.00","70.00","40.00","2130.00","100.00"
5464,"20.00","10.00","70.00","40.00","2430.00","290.00"
5465,"50.00","30.00","50.00","50.00","1560.00","260.00"
5466,"60.00","20.00","40.00","20.00","2090.00","290.00"
5467,"60.00","10.00","80.00","10.00","1190.00","300.00"
5468,"90.00","10.00","90.00","30.00","2950.00","120.00"
5469,"40.00","10.00","10.00","30.00","1060.00","110.00"
5470,"30.00","10.00","10.00","10.00","2580.00","150.00"
5471,"50.00","30.00","70.00","40.00","2710.00","260.00"
5472,"10.00","10.00","90.00","30.00","1740.00","200.00"
5473,"50.00","10.00","50.00","20.00","2770.00","240.00"
5474,"80.00","20.00","10.00","50.00","2510.00","130.00"
5475,"60.00","10.00","20.00","50.00","2230.00","140.00"
5476,"30.00","20.00","40.00","30.00","1610.00","250.00"
5477,"20.00","30.00","10.00","50.00","1820.00","180.00"
5478,"10.00","20.00","70.00","10.00","1010.00","190.00"
5479,"40.00","20.00","10.00","50.00","2340.00","150.00"
5480,"50.00","30.00","10.00","30.00","2180.00","220.00"
5481,"10.00","20.00","30.00","20.00","1810.00","220.00"
5482,"90.00","20.00","60.00","50.00","2220.00","170.00"
5483,"10.00","30.00","30.00","30.00","2740.00","110.00"
5484,"60.00","20.00","80.00","40.00","1620.00","140.00"
5485,"90.00","20.00","30.00","50.00","2340.00","300.00"
5486,"20.00","10.00","80.00","20.00","2060.00","280.00"
5487,"40.00","30.00","40.00","40.00","1000.00","230.00"
5488,"40.00","30.00","30.00","40.00","1180.00","200.00"
5489,"50.00","10.00","80.00","30.00","1270.00","290.00"
5490,"10.00","20.00","40.00","40.00","2660.00","210.00"
5491,"90.00","20.00","40.00","50.00","1920.00","170.00"
5492,"70.00","30.00","20.00","40.00","1330.00","170.00"
5493,"20.00","20.00","90.00","20.00","1900.00","140.00"
5494,"10.00","30.00","20.00","30.00","2680.00","290.00"
5495,"50.00","30.00","20.00","50.00","1860.00","290.00"
5496,"40.00","10.00","20.00","20.00","1100.00","130.00"
5497,"60.00","10.00","40.00","40.00","2450.00","240.00"
5498,"90.00","10.00","50.00","50.00","1950.00","190.00"
5499,"60.00","30.00","70.00","50.00","2960.00","160.00"
5500,"70.00","30.00","50.00","10.00","1500.00","120.00"
5501,"90.00","30.00","30.00","10.00","2890.00","130.00"
5502,"20.00","10.00","70.00","10.00","2970.00","230.00"
5503,"70.00","20.00","90.00","40.00","1190.00","150.00"
